,# BATH,# BED,# BLDG,# COMM,# FIREPLACE,# FLOORS,# POWDER,# ROOMS,# UNITS,# UNITS.1,ADDRESS,AIRPORT NOISE,ATTIC,ATTIC COND,BASEMENT,BASEMENT COND,BATH,BED,BLDG ASSD $ PY,BLDG CAT,BLDG CODE,BLDG CODE DEF,BLDG CODE.1,CATHEDRAL CEILING,CENTRAL AIR,CENTRAL AIR ,CENTRAL HEATING,CITY,CONST QUALITY,Deed No.,ENCLOSED PORCH,EXT MATERIAL,FEMA,GARAGE 1,GARAGE 1 AREA,GARAGE 1 MATERIAL,GARAGE AREA,GARAGE ATTACHED,GSF,INT COND,LAND ASSD $ PY,LAND ASSD $ py,LAND SF,LATITUDE,LONGITUDE,Modeling Group,NEIGHBORHOOD,Near Major Road,OTHER HEATING,PIN,ROOF MATERIAL,STATE,Sale Date,TAX YEAR,TOWN,Total Building Square Feet,Town and Neighborhood,YEAR BUILT,ZIP,SALE PRICE,SALE DATE,PROPERTY TYPE
1110,2,6,2,0,1,2,0,12,,,9027 SOUTH MUSKEGON AVENUE,0,3,0,1,3,,,85930,2,211,MULTI: 2 TO 6 UNITS,,0,0,,2,,2,,1,2,0,2,0,2,,0,,2,41700,,4170,41.7309223768706,-87.5550238468492,MF,100,0,5,26062210100000,1,,,2019,70,,70100,1926.0,,105000.0,2020-02-20 00:00:00,Apartment house (5+ units)
1111,1,3,2,0,1,1,0,5,,,2441 EAST 93 STREET,0,2,3,1,3,,,63500,1,203,MEDIUM 1 STORY,,0,0,,1,,2,1919846093,3,2,0,1.5,0,1,,0,,2,28120,,3125,41.7259810592839,-87.5640058349973,SF,130,0,5,26063150040000,1,,,2019,70,,70130,1922.0,,44000.0,2020-02-05 00:00:00,Single Family Residence
1112,1,3,2,0,1,1,0,5,,,9958 SOUTH EXCHANGE AVENUE,0,3,0,1,3,,,72880,1,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,2,0,2,0,1,,0,,2,19110,,3475,41.7136948812685,-87.5527308088658,SF,180,0,5,26071540460000,1,,,2019,70,,70180,1966.0,,86000.0,2020-02-03 00:00:00,Single Family Residence
1113,3,6,2,0,1,3,0,15,,,9909 SOUTH EWING AVENUE,0,3,0,1,3,,,86040,3,211,MULTI: 2 TO 6 UNITS,,0,0,,2,,2,,3,2,0,0,0,0,,0,,2,24400,,3050,41.7154956624316,-87.5349108408273,MF,101,1,5,26081100030000,2,,,2019,70,,70101,1890.0,,750750.0,2020-02-06 00:00:00,Apartment house (5+ units)
1114,2,6,2,0,1,2,0,10,,,10258 SOUTH AVENUE L,0,3,0,1,3,,,78520,2,211,MULTI: 2 TO 6 UNITS,,0,0,,2,,2,1903722050,3,2,0,2,0,1,,0,,2,20310,,3125,41.7083429750535,-87.5368426898902,MF,240,1,5,26083020440000,1,,,2019,70,,70240,1922.0,,132000.0,2020-02-11 00:00:00,Apartment house (5+ units)
1115,2,3,2,0,1,1,0,8,,,10456 SOUTH AVENUE H,0,3,0,1,3,,,71380,1,203,MEDIUM 1 STORY,,0,0,,2,,2,,3,1,0,1,0,1,,0,,2,20310,,3125,41.7047500153137,-87.5332179417401,SF,240,0,5,26083230450000,1,,,2019,70,,70240,1904.0,,89000.0,2020-02-24 00:00:00,Single Family Residence
1116,2,4,2,0,2,1,0,9,,,10742 SOUTH AVENUE H,0,3,0,1,1,,,99940,1,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,3,0,2,0,1,,0,,2,20150,,3100,41.6996196262755,-87.5332188338714,SF,240,0,5,26171130410000,1,,,2019,70,,70240,1929.0,,80000.0,2020-02-04 00:00:00,Single Family Residence
1117,1,2,2,0,1,1,0,4,,,11255 SOUTH AVENUE H,0,3,0,1,3,,,61020,1,210,TOWNHOUSE,,0,0,,1,,2,,3,2,0,2,0,1,,0,,2,20150,,3100,41.6902394389221,-87.5325242250735,SF,240,0,5,26173210590000,1,,,2019,70,,70240,1951.0,,110000.0,2020-02-06 00:00:00,Townhouse
1118,1,3,2,0,1,1,0,5,,,11315 SOUTH AVENUE O,0,3,0,1,1,,,113520,1,203,MEDIUM 1 STORY,,0,1,,1,,2,,3,2,0,2,0,1,,0,,2,32640,,5022,41.6895421810962,-87.5397546217405,SF,240,0,5,26173230050000,1,,,2019,70,,70240,1957.0,,1087500.0,2020-02-06 00:00:00,Single Family Residence
1119,3,4,2,0,2,2,1,6,,,3853 EAST 110 STREET,0,3,0,1,1,,,234260,2,278,2 OR MORE STORIES,,2,1,,1,,2,,3,2,0,0,0,0,,0,,2,22290,,3430,41.6951867478577,-87.5297866607355,SF,240,0,5,26174120050000,1,,,2019,70,,70240,2009.0,,265000.0,2020-02-14 00:00:00,Single Family Residence
1120,1,3,2,0,1,1,0,5,,,10711 SOUTH BUFFALO AVENUE,0,2,3,1,3,,,64660,1,202,SMALL 1 STORY,,0,0,,1,,2,,1,1,0,0,0,0,,0,,2,20310,,3125,41.7005478747202,-87.5434268734379,SF,240,0,5,26182060050000,1,,,2019,70,,70240,1885.0,,128000.0,2020-02-18 00:00:00,Single Family Residence
1121,1,3,2,0,1,1,1,5,,,11554 SOUTH AVENUE J,0,3,0,1,3,,,158980,1,203,MEDIUM 1 STORY,,0,1,,1,,2,,3,2,0,2,0,1,,0,,2,41290,,4588,41.6848152896291,-87.5343984995317,SF,241,0,5,26201070570000,1,,,2019,70,,70241,1978.0,,285000.0,2020-02-05 00:00:00,Single Family Residence
1122,1,3,2,0,1,2,1,7,,,13116 SOUTH EXCHANGE AVENUE,0,3,0,1,1,,,116210,2,205,2 OR MORE STORIES,,0,0,,1,,2,,3,2,0,1,0,1,,0,,2,32500,,5000,41.6567648688961,-87.5523391248195,SF,280,0,5,26311100200000,1,,,2019,70,,70280,1952.0,,170000.0,2020-02-24 00:00:00,Single Family Residence
1123,4,10,2,1,1,2,1,18,,,3324 EAST 136 STREET,0,3,0,1,3,,,142200,2,211,MULTI: 2 TO 6 UNITS,,2,1,,1,,2,,1,1,0,2,0,2,,0,,2,24370,,3750,41.6484626525544,-87.5424877292634,MF,280,0,5,26314120460000,2,,,2019,70,,70280,1908.0,,162000.0,2020-01-29 00:00:00,Apartment house (5+ units)
1124,1,3,2,0,1,1,0,5,,,13219 SOUTH AVENUE M,0,3,0,1,3,,,108800,1,202,SMALL 1 STORY,,0,0,,1,,2,,3,2,1,2,0,1,,0,,2,32500,,5000,41.6548629357292,-87.5371208466328,SF,280,0,5,26321150030000,1,,,2019,70,,70280,1957.0,,190000.0,2020-01-28 00:00:00,Single Family Residence
1125,,,,,,,,,,,2511 WEST 47 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60632.0,797000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1126,,,,,,,,,,,10532 SOUTH AVENUE B,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60617.0,1477000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1127,,,,,,,,,,,5337 SOUTH KEELER AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60632.0,869500.0,2020-02-25 00:00:00,MISCELLANEOUS
1128,,,,,,,,,,,4501 WEST DIVERSEY AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60639.0,1820500.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1129,,,,,,,,,,,10514 SOUTH WE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60643.0,300000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1130,,,,,,,,,,,6246 NORTH PULASKI ROAD,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60646.0,500000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1131,,,,,,,,,,,3556 WEST 63 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60629.0,1453500.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1132,,,,,,,,,,,4051 WEST 52 PLACE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60632.0,1914500.0,2020-02-25 00:00:00,MISCELLANEOUS
1133,,,,,,,,,,,400 NORTH LA SALLE DRIVE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60654.0,466000.0,2020-02-25 00:00:00,Condominium
1134,,,,,,,,,,,3548 WEST 63 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60629.0,1453500.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1135,,,,,,,,,,,1644 WEST GREENLEAF AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60626.0,980000.0,2020-02-25 00:00:00,Condominium
1136,,,,,,,,,,,1050 NORTH KILBOURN AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60651.0,150000.0,1999-06-23 00:00:00,MISCELLANEOUS
1137,,,,,,,,,,,1526 WEST 18 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60608.0,998000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1138,,,,,,,,,,,7033 NORTH KEDZIE AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60645.0,105000.0,2020-02-25 00:00:00,Condominium
1139,,,,,,,,,,,15231 WEST 17 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60608.0,998000.0,2020-02-25 00:00:00,MISCELLANEOUS
1140,,,,,,,,,,,2513 WEST 47 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60632.0,797000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1141,,,,,,,,,,,3554 WEST 63 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60629.0,1453500.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1142,,,,,,,,,,,5129 WEST 32 PLACE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60804.0,852000.0,2020-02-25 00:00:00,MISCELLANEOUS
1143,,,,,,,,,,,4550 SOUTH PULASKI ROAD,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60632.0,1743000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1144,,,,,,,,,,,2415 WEST LEXINGTON STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60612.0,599000.0,2020-02-25 00:00:00,MISCELLANEOUS
1145,,,,,,,,,,,6147 WEST DIVERSEY AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60639.0,986500.0,2020-02-25 00:00:00,MISCELLANEOUS
1146,,,,,,,,,,,4548 SOUTH PULASKI ROAD,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60632.0,1743000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1147,,,,,,,,,,,5123 WEST 32 PLACE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60804.0,852000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1148,,,,,,,,,,,1909 WEST 17 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60608.0,998000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1149,,,,,,,,,,,4900 WEST DIVERSEY AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60639.0,150000.0,2020-02-25 00:00:00,MISCELLANEOUS
1150,,,,,,,,,,,10512 SOUTH WE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60643.0,300000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1151,,,,,,,,,,,5127 WEST 32 PLACE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60804.0,852000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1152,,,,,,,,,,,3550 WEST 63 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60629.0,1453500.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1153,,,,,,,,,,,3544 WEST 63 STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60629.0,1453500.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1154,,,,,,,,,,,5119 WEST 32 PLACE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60804.0,852000.0,2020-02-25 00:00:00,"Store, Retail Outlet"
1155,,,,,,,,,,,4620 SOUTH DREXEL BOULEVARD,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60653.0,12000.0,2020-02-24 00:00:00,MISCELLANEOUS
1156,,,,,,,,,,,2220 SOUTH CANAL STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60616.0,358000.0,2020-02-24 00:00:00,MISCELLANEOUS
1157,,,,,,,,,,,5860 SOUTH STATE STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60621.0,425000.0,2020-02-24 00:00:00,"Store, Retail Outlet"
1158,,,,,,,,,,,2290 SOUTH ARCHER AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60616.0,358000.0,2020-02-24 00:00:00,Miscellaneous (Residential)
1159,,,,,,,,,,,1214 WEST HURON STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60642.0,800000.0,2020-02-24 00:00:00,Residential - Vacant Land
1160,,,,,,,,,,,2601 NORTH HAL,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60614.0,750000.0,2020-02-24 00:00:00,"Store, Retail Outlet"
1161,,,,,,,,,,,3852 NORTH JANSSEN AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60613.0,900000.0,2020-02-24 00:00:00,Apartment house (5+ units)
1162,,,,,,,,,,,2322 SOUTH ARCHER AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60616.0,358000.0,2020-02-24 00:00:00,MISCELLANEOUS
1163,,,,,,,,,,,3540 NORTH ASHLAND AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60657.0,848000.0,2020-02-24 00:00:00,Store/Office (mixed use)
1164,,,,,,,,,,,2316 SOUTH ARCHER AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60616.0,358000.0,2020-02-24 00:00:00,MISCELLANEOUS
1165,,,,,,,,,,,2298 SOUTH ARCHER AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60616.0,358000.0,2020-02-24 00:00:00,MISCELLANEOUS
1166,,,,,,,,,,,2240 SOUTH CANAL STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60602.0,358000.0,2020-02-24 00:00:00,MISCELLANEOUS
1167,,,,,,,,,,,1525 EAST 65 PLACE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60637.0,162000.0,2020-02-24 00:00:00,Condominium
1168,,,,,,,,,,,6204 SOUTH KIMBARK AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60637.0,190000.0,2020-02-24 00:00:00,MISCELLANEOUS
1169,,,,,,,,,,,2292 SOUTH ARCHER AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60616.0,358000.0,2020-02-24 00:00:00,Apartment house (5+ units)
1170,,,,,,,,,,,1216 WEST HURON STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60642.0,800000.0,2020-02-24 00:00:00,Apartment house (5+ units)
1171,,,,,,,,,,,303 EAST WACKER DRIVE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60601.0,89706000.0,2019-01-28 00:00:00,MISCELLANEOUS
1172,,,,,,,,,,,4503 NORTH WE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60625.0,405000.0,2020-02-21 00:00:00,Single Family Residence
1173,,,,,,,,,,,1133 SOUTH WE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60612.0,223000.0,2020-02-21 00:00:00,Apartment house (5+ units)
1174,,,,,,,,,,,2315 NORTH DAMEN AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,300.0,,,,,,,,,,,,,IL,,,,,,,60647.0,2544000.0,2020-02-21 00:00:00,MISCELLANEOUS
1175,,,,,,,,,,,2479 WEST FO,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60625.0,1881000.0,2020-02-21 00:00:00,MISCELLANEOUS
1176,,,,,,,,,,,4801 NORTH AUSTIN AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60630.0,232000.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1177,,,,,,,,,,,738 WEST BARRY AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60657.0,6600000.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1178,,,,,,,,,,,3154 NORTH SOUTHPORT AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60657.0,850000.0,2020-02-21 00:00:00,Financial Building
1179,,,,,,,,,,,3101 NORTH CLARK STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60657.0,6600000.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1180,,,,,,,,,,,670 NORTH MILWAUKEE AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60642.0,10000.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1181,,,,,,,,,,,2321 NORTH DAMEN AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60647.0,2544000.0,2020-02-21 00:00:00,MISCELLANEOUS
1182,,,,,,,,,,,3145 NORTH CENTRAL AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60634.0,257500.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1183,,,,,,,,,,,315 SOUTH KILPATRICK AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,800.0,,,,,,,,,,,,,IL,,,,,,,60644.0,679000.0,2020-02-21 00:00:00,Apartment house (5+ units)
1184,,,,,,,,,,,2230 NORTH SEELEY AVENUE,,,,,,,2.0,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60647.0,605000.0,2018-12-10 00:00:00,MISCELLANEOUS
1185,,,,,,,,,,,6499 WEST 66 PLACE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60638.0,3500000.0,2020-02-21 00:00:00,MISCELLANEOUS
1186,,,,,,,,,,,3113 NORTH HAL,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60657.0,6600000.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1187,,,,,,,,,,,1410 NORTH GREENVIEW AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60642.0,489000.0,2020-02-21 00:00:00,Single Family Residence
1188,,,,,,,,,,,3152 NORTH SOUTHPORT AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60657.0,850000.0,2020-02-21 00:00:00,MISCELLANEOUS
1189,,,,,,,,,,,524 NORTH WE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60612.0,525000.0,2020-02-21 00:00:00,MISCELLANEOUS
1190,,,,,,,,,,,1822 NORTH KEDZIE AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,560.0,,,,,,,,,,,,,IL,,,,,,,60647.0,485000.0,2020-02-21 00:00:00,Single Family Residence
1191,,,,,,,,,,,319 EAST 120 PLACE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60628.0,25000.0,2020-02-21 00:00:00,MISCELLANEOUS
1192,,,,,,,,,,,4201 SOUTH PRAIRIE AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60653.0,292000.0,2020-02-21 00:00:00,MISCELLANEOUS
1193,,,,,,,,,,,7414 SOUTH COTTAGE GROVE AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60619.0,125000.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1194,,,,,,,,,,,3200 NORTH CICERO AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60641.0,2500000.0,2020-02-21 00:00:00,MISCELLANEOUS
1195,,,,,,,,,,,708-710 WEST BUENA AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60613.0,370000.0,2020-02-21 00:00:00,Condominium
1196,,,,,,,,,,,3141 NORTH CENTRAL AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60634.0,257500.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1197,,,,,,,,,,,680 NORTH MILWAUKEE AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60642.0,10000.0,2020-02-21 00:00:00,MISCELLANEOUS
1198,,,,,,,,,,,5151 NORTH LINCOLN AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60625.0,1881000.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1199,,,,,,,,,,,2469 WEST FO,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60625.0,1881000.0,2020-02-21 00:00:00,Miscellaneous (Residential)
1200,,,,,,,,,,,3150 NORTH SOUTHPORT AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60657.0,850000.0,2020-02-21 00:00:00,MISCELLANEOUS
1201,,,,,,,,,,,6970 NORTH ASHLAND BOULEVARD,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60626.0,122000.0,2020-02-21 00:00:00,Condominium
1202,,,,,,,,,,,744 WEST BARRY AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60657.0,6600000.0,2020-02-21 00:00:00,"Store, Retail Outlet"
1203,,,,,,,,,,,2712 WEST MONTROSE AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60618.0,529000.0,2020-02-21 00:00:00,Apartment house (5+ units)
1204,,,,,,,,,,,1818 NORTH SAWYER AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60647.0,540000.0,2020-02-21 00:00:00,MISCELLANEOUS
1205,,,,,,,,,,,7953 SOUTH CHAMPLAIN AVENUE,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60619.0,264000.0,2020-02-21 00:00:00,Apartment house (5+ units)
1206,,,,,,,,,,,4816 WEST BELDEN STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60639.0,730000.0,2020-02-20 00:00:00,Apartment house (5+ units)
1207,,,,,,,,,,,4718 SOUTH THROOP STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60609.0,129000.0,2020-02-20 00:00:00,MISCELLANEOUS
1208,,,,,,,,,,,4610 NORTH LEAVITT STREET,,,,,,,,,nan,nan,,,,,,,Chicago,,,,,,nan,nan,,,nan,,,,,,,,,,,,,,IL,,,,,,,60625.0,3774500.0,2020-02-20 00:00:00,Governmental / Public Use (general)
